500.1	264
500.1	307
500.1	408
500.1	494
500.1	529
500.1	922
500.1	939
500.1	1051
500.1	1419
500.1	1445
500.1	1675
500.1	1708
500.1	1930
500.1	2142
500.1	2171
500.1	2182
500.1	2190
500.1	2293
500.1	2522
500.1	2614
500.1	2810
500.1	2888
500.1	2896
500.1	2970
500.1	2986
500.1	3042
500.1	3205
500.1	3295
500.1	3351
500.1	3417
500.1	3426
500.1	3468
500.1	3629
500.1	3846
500.1	3864
500.1	3909
500.1	4071
500.1	4179
500.1	4228
500.1	4331
500.1	4334
500.1	4363
500.1	4384
500.1	4749
500.1	4772
500.1	4812
500.1	4902
500.1	4986
500.1	4989
500.1	5003
500.1	5037
500.1	5147
500.1	5150
500.1	5330
500.1	5507
500.1	5771
500.1	5834
500.1	5862
500.1	5946
500.1	6100
500.1	6396
500.1	6418
500.1	6436
500.1	6504
500.1	6549
500.1	6633
500.1	6824
500.1	6836
500.1	6868
500.1	7015
500.1	7055
500.1	7206
500.1	7213
500.1	7307
500.1	7401
500.1	7457
500.1	7521
500.1	7830
500.1	7884
500.1	7955
500.1	7969
500.1	7983
500.1	8006
500.1	8066
500.1	8131
500.1	8357
500.1	8387
500.1	8456
500.1	8779
500.1	8780
500.1	9026
500.1	9235
500.1	9262
500.1	9633
500.1	9646
500.1	9668
500.1	9745
500.1	9891
500.1	10048
500.1	10088
500.1	10097
500.1	10208
500.1	10328
500.1	10583
500.1	10777
500.1	10900
500.1	11333
500.1	11528
500.1	11926
500.1	12347
500.1	12456
500.2	79
500.2	469
500.2	693
500.2	784
500.2	790
500.2	899
500.2	958
500.2	1174
500.2	1290
500.2	1382
500.2	1892
500.2	1965
500.2	2372
500.2	2867
500.2	2882
500.2	2885
500.2	2889
500.2	2977
500.2	3009
500.2	3681
500.2	3784
500.2	3973
500.2	4160
500.2	4194
500.2	4353
500.2	4496
500.2	4706
500.2	5166
500.2	5211
500.2	5581
500.2	5947
500.2	6108
500.2	6191
500.2	6210
500.2	6294
500.2	6329
500.2	6387
500.2	6578
500.2	6788
500.2	6791
500.2	6888
500.2	7028
500.2	7045
500.2	7115
500.2	7257
500.2	7477
500.2	7530
500.2	7613
500.2	7857
500.2	8129
500.2	8406
500.2	8532
500.2	8766
500.2	8788
500.2	8892
500.2	8951
500.2	9085
500.2	9089
500.2	9556
500.2	9575
500.2	9801
500.2	10114
500.2	10166
500.2	10235
500.2	10332
500.2	10358
500.2	10633
500.2	10665
500.2	10757
500.2	10769
500.2	10805
500.2	10871
500.2	10969
500.2	10998
500.2	11001
500.2	11087
500.2	11107
500.2	11468
500.2	11709
500.2	11824
500.2	11975
500.2	12043
500.2	12106
500.2	12194
500.2	12351
500.2	12372
500.2	12373
500.3	77
500.3	572
500.3	732
500.3	1369
500.3	1452
500.3	1547
500.3	1844
500.3	2473
500.3	3191
500.3	3605
500.3	3753
500.3	3992
500.3	4183
500.3	4253
500.3	4529
500.3	5339
500.3	5493
500.3	5672
500.3	5904
500.3	5959
500.3	6036
500.3	6099
500.3	6714
500.3	6956
500.3	7038
500.3	7650
500.3	8200
