1000.4	10222
1000.4	10334
1000.4	10533
1000.4	10793
1000.4	11077
1000.4	11113
1000.4	11376
1000.4	11568
1000.4	11571
1000.4	11667
1000.4	11756
1000.4	11792
1000.4	12424
1000.4	12449
1000.5	251
1000.5	325
1000.5	348
1000.5	400
1000.5	481
1000.5	685
1000.5	797
1000.5	911
1000.5	930
1000.5	1346
1000.5	1489
1000.5	1592
1000.5	1788
1000.5	1867
1000.5	1950
1000.5	2146
1000.5	2220
1000.5	2230
1000.5	2585
1000.5	2692
1000.5	2742
1000.5	2796
1000.5	2830
1000.5	2889
1000.5	2935
1000.5	3552
1000.5	3704
1000.5	3777
1000.5	3963
1000.5	4083
1000.5	4131
1000.5	4268
1000.5	4442
1000.5	4740
1000.5	5029
1000.5	5310
1000.5	5335
1000.5	5424
1000.5	5810
1000.5	5920
1000.5	6026
1000.5	6290
1000.5	6309
1000.5	6383
1000.5	6422
1000.5	6484
1000.5	6737
1000.5	7006
1000.5	7244
1000.5	7268
1000.5	7382
1000.5	7512
1000.5	7616
1000.5	7624
1000.5	7831
1000.5	7974
1000.5	8001
1000.5	8046
1000.5	8049
1000.5	8059
1000.5	8138
1000.5	8363
1000.5	8598
1000.5	9098
1000.5	9560
1000.5	9675
1000.5	9857
1000.5	9977
1000.5	9991
1000.5	10110
1000.5	10301
1000.5	10378
1000.5	10481
1000.5	10574
1000.5	10609
1000.5	10612
1000.5	10965
1000.5	11115
1000.5	11498
1000.5	11530
1000.5	11632
1000.5	11651
1000.5	11735
1000.5	11751
1000.5	11755
1000.5	11836
1000.5	11928
1000.5	12454
1000.6	51
1000.6	93
1000.6	117
1000.6	165
1000.6	327
1000.6	387
1000.6	464
1000.6	762
1000.6	818
1000.6	826
1000.6	884
1000.6	1384
1000.6	1519
1000.6	1645
1000.6	1681
1000.6	1704
1000.6	1720
1000.6	2169
1000.6	2246
1000.6	2372
1000.6	2387
1000.6	2389
1000.6	2867
1000.6	2925
1000.6	2987
1000.6	3016
1000.6	3138
1000.6	3275
1000.6	3349
1000.6	3444
1000.6	3503
1000.6	3556
1000.6	3611
1000.6	3700
1000.6	3980
1000.6	3981
1000.6	4357
1000.6	4407
1000.6	4656
1000.6	4760
1000.6	5240
1000.6	5269
1000.6	5394
1000.6	5507
1000.6	5515
1000.6	5548
1000.6	5649
1000.6	5907
1000.6	6022
1000.6	6314
1000.6	6693
1000.6	6918
1000.6	6949
1000.6	6959
1000.6	7076
1000.6	7085
1000.6	7245
1000.6	7309
1000.6	7429
1000.6	7470
1000.6	7520
1000.6	7603
1000.6	7733
1000.6	7951
1000.6	7960
1000.6	7964
1000.6	8080
1000.6	8193
1000.6	8216
1000.6	8255
1000.6	8357
1000.6	8438
1000.6	8490
1000.6	8532
1000.6	8734
1000.6	8784
1000.6	9262
1000.6	9345
1000.6	9388
1000.6	9550
1000.6	9788
1000.6	9806
1000.6	9971
1000.6	10104
1000.6	10217
1000.6	10430
1000.6	10468
1000.6	10509
1000.6	10592
1000.6	10758
1000.6	10823
1000.6	11106
1000.6	11227
1000.6	11239
1000.6	11262
1000.6	11447
1000.6	11538
1000.6	11656
1000.6	11784
1000.6	11904
1000.6	11911
1000.6	12399
1000.7	410
1000.7	447
1000.7	600
1000.7	608
1000.7	852
1000.7	972
1000.7	1110
1000.7	1164
1000.7	1239
1000.7	1263
1000.7	1598
1000.7	1615
1000.7	1742
1000.7	1743
1000.7	1763
1000.7	1857
1000.7	1931
1000.7	2073
1000.7	2125
1000.7	2301
1000.7	2567
1000.7	2774
1000.7	2808
1000.7	2871
1000.7	3187
1000.7	3396
1000.7	3398
1000.7	3554
1000.7	3614
1000.7	3722
1000.7	3798
1000.7	3913
1000.7	3939
1000.7	3962
1000.7	3979
1000.7	4005
1000.7	4037
1000.7	4057
1000.7	4128
1000.7	4186
1000.7	4379
1000.7	4783
1000.7	4797
1000.7	4828
1000.7	4845
1000.7	4887
1000.7	4979
1000.7	5238
1000.7	5828
1000.7	5850
1000.7	5905
1000.7	5968
1000.7	6237
1000.7	6375
1000.7	6467
1000.7	6468
1000.7	6496
1000.7	6570
1000.7	6707
1000.7	6940
1000.7	7135
1000.7	7266
1000.7	7352
1000.7	7502
1000.7	7645
1000.7	7724
1000.7	7891
1000.7	8339
1000.7	8718
1000.7	8914
1000.7	8950
1000.7	9067
1000.7	9205
1000.7	9520
1000.7	9605
1000.7	9638
1000.7	9660
1000.7	9709
1000.7	9839
1000.7	9923
1000.7	9942
1000.7	9995
1000.7	10033
1000.7	10079
1000.7	10133
1000.7	10393
1000.7	10470
1000.7	10541
1000.7	10689
1000.7	10926
1000.7	10974
1000.7	11270
1000.7	11390
1000.7	11398
1000.7	11723
1000.7	11761
1000.7	11937
1000.7	12079
1000.7	12140
1000.7	12270
1000.8	25
1000.8	65
1000.8	326
1000.8	340
1000.8	347
1000.8	409
1000.8	461
1000.8	572
1000.8	593
1000.8	788
1000.8	890
1000.8	891
1000.8	893
1000.8	976
1000.8	1484
1000.8	1570
1000.8	1613
1000.8	1755
1000.8	1805
1000.8	1843
1000.8	1996
1000.8	2198
1000.8	2199
1000.8	2351
1000.8	2369
1000.8	2476
1000.8	2603
1000.8	2661
1000.8	2674
1000.8	2764
1000.8	2828
1000.8	2844
1000.8	2986
1000.8	3009
1000.8	3019
1000.8	3156
1000.8	3371
1000.8	3387
1000.8	3436
1000.8	3456
1000.8	3570
1000.8	3590
1000.8	3600
1000.8	3792
1000.8	3874
1000.8	3929
1000.8	4098
1000.8	4241
1000.8	4434
1000.8	4447
1000.8	4665
1000.8	4725
1000.8	4781
1000.8	5033
1000.8	5164
1000.8	5348
1000.8	5437
1000.8	5513
1000.8	5574
1000.8	5579
1000.8	5607
1000.8	5625
1000.8	5681
1000.8	5854
1000.8	5901
1000.8	6112
1000.8	6188
1000.8	6281
1000.8	6380
1000.8	6408
1000.8	6580
1000.8	6649
1000.8	6716
1000.8	6726
1000.8	6727
1000.8	6803
1000.8	6970
1000.8	6998
1000.8	7016
1000.8	7112
1000.8	7210
1000.8	7213
1000.8	7224
1000.8	7345
1000.8	7393
1000.8	7479
1000.8	7505
1000.8	7507
1000.8	7529
1000.8	7597
1000.8	7602
1000.8	7632
1000.8	7716
1000.8	7753
1000.8	7775
1000.8	7790
1000.8	7907
1000.8	8081
1000.8	8178
1000.8	8250
1000.8	8265
1000.8	8466
1000.8	8488
1000.8	8513
1000.8	8668
1000.8	8672
1000.8	8751
1000.8	8767
1000.8	8796
1000.8	8969
1000.8	9014
1000.8	9035
1000.8	9041
1000.8	9056
1000.8	9065
1000.8	9161
1000.8	9202
1000.8	9300
1000.8	9533
1000.8	9553
1000.8	9612
1000.8	9619
1000.8	9639
1000.8	9778
1000.8	9815
1000.8	9884
1000.8	9930
1000.8	9940
1000.8	10030
1000.8	10130
1000.8	10151
1000.8	10271
1000.8	10634
1000.8	10664
1000.8	10667
1000.8	10787
1000.8	10851
1000.8	10978
1000.8	10999
1000.8	11037
1000.8	11258
1000.8	11368
1000.8	11560
1000.8	11757
1000.8	11840
1000.8	11970
1000.8	12228
1000.8	12250
1000.9	85
1000.9	315
1000.9	345
1000.9	434
1000.9	498
1000.9	708
1000.9	946
1000.9	1026
1000.9	1315
1000.9	1351
1000.9	1668
1000.9	2043
1000.9	2129
1000.9	2265
1000.9	2319
1000.9	2746
1000.9	2882
1000.9	3002
1000.9	3377
1000.9	3775
1000.9	3790
1000.9	3827
1000.9	3867
1000.9	4064
1000.9	4085
1000.9	4109
1000.9	4110
1000.9	4137
1000.9	4199
1000.9	4261
1000.9	4596
1000.9	4598
1000.9	4673
1000.9	4763
1000.9	4770
1000.9	4820
1000.9	4852
1000.9	4896
1000.9	4983
1000.9	5031
1000.9	5253
1000.9	5550
1000.9	5667
1000.9	6252
1000.9	6405
1000.9	6525
1000.9	6738
1000.9	6805
1000.9	6945
1000.9	7192
1000.9	7445
1000.9	8026
1000.9	8129
1000.9	8156
1000.9	8161
1000.9	8232
1000.9	8519
1000.9	8649
1000.9	8695
1000.9	8877
1000.9	8891
1000.9	9034
1000.9	9297
1000.9	9899
1000.9	9987
1000.9	10152
1000.9	10471
1000.9	10789
1000.9	10963
1000.9	11122
1000.9	11677
1000.9	11773
1000.9	11803
1000.9	12145
1000.9	12216
1000.9	12368
1000.9	12466
1001	145
1001	309
1001	462
1001	534
1001	988
1001	1047
1001	1065
1001	1201
1001	1573
1001	1622
1001	1623
1001	1993
1001	2053
1001	2465
1001	2704
1001	2720
1001	3411
1001	3955
1001	3995
1001	4029
1001	4285
1001	5159
1001	5227
1001	5468
1001	6027
1001	6227
1001	6420
1001	6743
1001	6817
1001	7023
1001	8345
1001	8470
1001	8908
1001	9121
1001	10372
1001	11431
1001	11955
1001	12191
1001	12210
1001.1	67
1001.1	144
1001.1	154
1001.1	303
1001.1	706
1001.1	1032
1001.1	1160
1001.1	1304
1001.1	2057
1001.1	2262
1001.1	2656
1001.1	2714
1001.1	3258
1001.1	3333
1001.1	3356
1001.1	3463
1001.1	3748
1001.1	4364
1001.1	4697
1001.1	4720
1001.1	4766
1001.1	4786
1001.1	5071
1001.1	5229
1001.1	5398
1001.1	5678
1001.1	5759
1001.1	5963
1001.1	6040
1001.1	6490
1001.1	6971
1001.1	7015
1001.1	7168
1001.1	7207
1001.1	7523
1001.1	7569
1001.1	7955
1001.1	8336
1001.1	8404
1001.1	8618
1001.1	9021
1001.1	9179
1001.1	9187
1001.1	9190
1001.1	9251
1001.1	9361
1001.1	9380
1001.1	9636
1001.1	9777
1001.1	9936
1001.1	10316
1001.1	10343
1001.1	10396
1001.1	10759
1001.1	11137
1001.1	11177
1001.1	11606
1001.1	11700
1001.1	11731
1001.1	11974
1001.1	11998
1001.1	12087
1001.1	12357
1001.2	15
1001.2	58
1001.2	109
1001.2	357
1001.2	426
1001.2	451
1001.2	487
1001.2	587
1001.2	695
1001.2	1235
1001.2	1329
1001.2	1395
1001.2	1619
1001.2	1874
1001.2	2104
1001.2	2127
1001.2	2260
1001.2	2424
1001.2	2463
1001.2	2538
1001.2	2728
1001.2	2809
1001.2	3161
1001.2	3241
1001.2	3580
1001.2	3818
1001.2	3959
1001.2	4041
1001.2	4090
1001.2	4114
1001.2	4178
1001.2	4183
1001.2	4375
1001.2	4378
1001.2	4427
1001.2	4500
1001.2	4527
1001.2	5200
1001.2	5228
1001.2	5283
1001.2	5481
1001.2	5529
1001.2	5582
1001.2	5627
1001.2	6042
1001.2	6091
1001.2	6095
1001.2	6514
1001.2	6518
1001.2	6555
1001.2	6597
1001.2	6719
1001.2	6732
1001.2	6777
1001.2	6862
1001.2	6932
1001.2	6944
1001.2	6946
1001.2	6997
1001.2	7277
1001.2	7720
1001.2	8119
1001.2	8286
1001.2	8460
1001.2	9018
1001.2	9058
1001.2	9085
1001.2	9193
1001.2	9240
1001.2	9377
1001.2	9591
1001.2	9635
1001.2	9973
1001.2	9994
1001.2	10149
1001.2	10535
1001.2	10537
1001.2	10761
1001.2	11119
1001.2	11306
1001.2	11786
1001.2	11831
1001.2	11960
1001.2	12010
1001.2	12149
1001.3	421
1001.3	519
1001.3	707
1001.3	979
1001.3	1551
1001.3	2094
1001.3	2218
1001.3	2378
1001.3	2648
1001.3	2859
1001.3	3378
1001.3	3379
1001.3	3601
1001.3	3660
1001.3	3973
1001.3	4171
1001.3	4234
1001.3	4722
1001.3	4936
1001.3	5074
1001.3	5500
1001.3	5559
1001.3	5652
1001.3	5785
1001.3	5807
1001.3	5863
1001.3	5991
1001.3	6171
1001.3	6339
1001.3	6491
1001.3	6540
1001.3	6939
1001.3	7029
1001.3	7177
1001.3	7360
1001.3	7404
1001.3	7539
1001.3	7586
1001.3	7676
1001.3	8145
1001.3	8750
1001.3	8760
1001.3	8782
1001.3	8867
1001.3	8898
1001.3	9347
1001.3	9484
1001.3	9565
1001.3	9705
1001.3	10245
1001.3	10411
1001.3	10577
1001.3	11128
1001.3	11559
1001.3	11787
1001.3	12298
1001.4	205
1001.4	450
1001.4	851
1001.4	968
1001.4	1247
1001.4	1823
1001.4	1839
1001.4	2364
1001.4	2820
1001.4	2894
1001.4	3127
1001.4	3603
1001.4	3702
1001.4	3738
1001.4	3754
1001.4	3911
1001.4	3970
1001.4	4385
1001.4	4413
1001.4	4496
1001.4	4547
1001.4	4710
1001.4	5704
1001.4	6014
1001.4	6535
1001.4	6538
1001.4	6653
1001.4	6818
1001.4	7142
1001.4	7913
1001.4	8048
1001.4	8170
1001.4	8426
1001.4	8666
1001.4	9234
1001.4	9792
1001.4	9950
1001.4	10277
1001.4	10437
1001.4	10716
1001.4	11025
1001.4	11203
1001.4	11341
1001.4	12331
1001.5	108
1001.5	684
1001.5	721
1001.5	1818
1001.5	1921
1001.5	2059
1001.5	2273
1001.5	2290
1001.5	2761
1001.5	2861
1001.5	4958
1001.5	5531
1001.5	5581
1001.5	5790
1001.5	5965
1001.5	6039
1001.5	6067
1001.5	6175
1001.5	6301
1001.5	6448
1001.5	6656
1001.5	6698
1001.5	6742
1001.5	7246
1001.5	7804
1001.5	7915
1001.5	8329
1001.5	8504
1001.5	8623
1001.5	8635
1001.5	8645
1001.5	9589
1001.5	9858
1001.5	10811
1001.5	11126
1001.5	11210
1001.5	11948
1001.5	11980
1001.5	12060
1001.5	12155
1001.6	66
1001.6	179
1001.6	363
1001.6	576
1001.6	1428
1001.6	1617
1001.6	2571
1001.6	3566
1001.6	3569
1001.6	5021
1001.6	5958
1001.6	7436
1001.6	7627
1001.6	7718
1001.6	7839
1001.6	8017
1001.6	8562
1001.6	9008
1001.6	9376
1001.6	9841
1001.6	10425
1001.6	10545
1001.6	11489
1001.6	11528
1001.6	11930
1001.6	12401
1001.7	350
1001.7	543
1001.7	1062
1001.7	1385
1001.7	1534
1001.7	1707
1001.7	2400
1001.7	2473
1001.7	2605
1001.7	3137
1001.7	3470
1001.7	3633
1001.7	3716
1001.7	3989
1001.7	4152
1001.7	4707
1001.7	4849
1001.7	5743
1001.7	6200
1001.7	6287
1001.7	6764
1001.7	6788
1001.7	6847
1001.7	6910
1001.7	6989
1001.7	7066
1001.7	7694
1001.7	7855
1001.7	8056
1001.7	8077
1001.7	8281
1001.7	8415
1001.7	8979
1001.7	9068
1001.7	9114
1001.7	9175
1001.7	9431
1001.7	9955
1001.7	10132
1001.7	10150
1001.7	10324
1001.7	10967
1001.7	11129
1001.7	11213
1001.7	11518
1001.7	11658
1001.7	11728
1001.7	11941
1001.8	20
1001.8	527
1001.8	609
1001.8	1016
1001.8	1085
1001.8	1374
1001.8	1401
1001.8	1937
1001.8	3062
1001.8	3242
1001.8	4060
1001.8	4890
1001.8	5165
1001.8	5250
1001.8	5859
1001.8	6305
1001.8	6426
1001.8	6613
1001.8	6696
1001.8	6867
1001.8	7162
1001.8	7176
1001.8	7515
1001.8	7575
1001.8	7688
1001.8	7973
1001.8	8134
1001.8	8654
1001.8	8912
1001.8	8922
1001.8	9131
1001.8	9144
1001.8	9341
1001.8	9358
1001.8	9475
1001.8	9652
1001.8	9783
1001.8	9798
1001.8	9886
1001.8	10223
1001.8	10441
1001.8	10593
1001.8	10934
1001.8	11144
1001.8	11247
1001.8	11340
1001.8	11561
1001.8	11833
1001.8	11869
1001.8	12219
1001.8	12476
1001.9	82
1001.9	131
1001.9	295
1001.9	438
1001.9	602
1001.9	872
1001.9	1022
1001.9	1086
1001.9	1233
1001.9	1503
1001.9	1574
1001.9	1889
1001.9	2075
1001.9	2741
1001.9	2915
1001.9	3409
1001.9	3442
1001.9	3698
1001.9	4166
1001.9	4398
1001.9	4449
1001.9	4474
1001.9	4816
1001.9	5291
1001.9	5809
1001.9	6071
1001.9	6159
1001.9	6277
1001.9	6326
1001.9	6409
1001.9	6731
1001.9	7111
1001.9	7527
1001.9	7661
1001.9	7770
1001.9	8013
1001.9	8388
1001.9	8441
1001.9	8531
1001.9	8709
1001.9	8723
1001.9	8790
1001.9	8844
1001.9	8931
1001.9	9105
1001.9	9172
1001.9	9438
1001.9	9559
1001.9	10003
1001.9	10280
1001.9	10440
1001.9	10586
1001.9	11036
1001.9	11314
1001.9	11499
1001.9	11510
1001.9	11745
1001.9	12332
1002	37
1002	90
1002	366
1002	432
1002	596
1002	1209
1002	1216
1002	1311
1002	1333
1002	1797
1002	1798
1002	1837
1002	2136
1002	2245
1002	2466
1002	2486
1002	3023
1002	3334
1002	3629
1002	3782
1002	3860
1002	4289
1002	4422
1002	4603
1002	4898
1002	5789
1002	5878
1002	5962
1002	6598
1002	7572
1002	7710
1002	7758
1002	8448
1002	9230
1002	9595
1002	9625
1002	9693
1002	10507
1002	11071
1002	11193
1002	11483
1002	11612
1002	11778
1002	11820
1002	11891
1002	11896
1002	11969
1002	12334
1002.1	629
1002.1	1400
1002.1	1675
1002.1	1888
1002.1	2049
1002.1	2086
1002.1	2181
1002.1	2216
1002.1	2600
1002.1	3068
1002.1	3612
1002.1	3665
1002.1	4602
1002.1	5174
1002.1	5553
1002.1	5758
1002.1	5883
1002.1	6241
1002.1	6260
1002.1	6392
1002.1	6710
1002.1	7281
1002.1	7293
1002.1	7341
1002.1	7783
1002.1	8139
1002.1	8516
1002.1	8756
1002.1	8831
1002.1	10167
1002.1	10626
1002.1	11006
1002.1	11467
1002.1	11515
1002.1	11587
1002.1	12303
1002.1	12473
1002.2	126
1002.2	360
1002.2	483
1002.2	497
1002.2	974
1002.2	1392
1002.2	1571
1002.2	2005
1002.2	2163
1002.2	2229
1002.2	2687
1002.2	3052
1002.2	3350
1002.2	3372
1002.2	3689
1002.2	4062
1002.2	4899
1002.2	5256
1002.2	5410
1002.2	5804
1002.2	5986
1002.2	6308
1002.2	6311
1002.2	6364
1002.2	6365
1002.2	6382
1002.2	6410
1002.2	6786
1002.2	7280
1002.2	7643
1002.2	7691
1002.2	7800
1002.2	7920
1002.2	8163
1002.2	8272
1002.2	8309
1002.2	8354
1002.2	8477
1002.2	8534
1002.2	8850
1002.2	8952
1002.2	9390
1002.2	9415
1002.2	10564
1002.2	10668
1002.2	11730
1002.2	11740
1002.2	11915
1002.3	353
1002.3	1382
1002.3	1575
1002.3	2044
1002.3	2355
1002.3	2620
1002.3	2652
1002.3	2681
1002.3	3219
1002.3	3324
1002.3	3452
1002.3	3493
1002.3	4416
1002.3	4424
1002.3	4855
1002.3	5017
1002.3	5330
1002.3	5551
1002.3	5887
1002.3	6306
1002.3	6349
1002.3	7212
1002.3	7450
1002.3	8537
1002.3	8764
1002.3	8777
1002.3	8996
1002.3	9049
1002.3	9363
1002.3	9511
1002.3	9576
1002.3	9722
1002.3	10060
1002.3	10429
1002.3	10454
1002.3	10924
1002.3	11002
1002.3	11009
1002.3	11028
1002.3	11142
1002.3	11367
1002.3	11526
1002.3	11614
1002.4	146
1002.4	460
1002.4	466
1002.4	506
1002.4	1313
1002.4	1498
1002.4	1616
1002.4	1679
1002.4	1872
1002.4	1883
1002.4	1969
1002.4	2147
1002.4	2352
1002.4	2398
1002.4	2422
1002.4	2509
1002.4	2566
1002.4	2647
1002.4	2673
1002.4	2779
1002.4	2832
1002.4	2910
1002.4	3043
1002.4	3071
1002.4	3086
1002.4	3204
1002.4	3212
1002.4	3606
1002.4	3619
1002.4	3635
1002.4	4113
1002.4	4151
1002.4	4343
1002.4	4358
1002.4	4393
1002.4	4630
1002.4	4675
1002.4	4884
1002.4	5014
1002.4	5083
1002.4	5293
1002.4	5630
1002.4	5733
1002.4	5740
1002.4	5865
1002.4	5911
1002.4	5960
1002.4	6007
1002.4	6034
1002.4	6235
1002.4	6242
1002.4	6273
1002.4	6377
1002.4	6522
1002.4	6694
1002.4	6925
1002.4	6962
1002.4	7326
1002.4	7329
1002.4	7503
1002.4	7726
1002.4	7767
1002.4	7879
1002.4	7908
1002.4	7910
1002.4	8101
1002.4	8350
1002.4	8368
1002.4	8601
1002.4	8725
1002.4	8933
1002.4	9163
1002.4	9253
1002.4	9348
1002.4	9434
1002.4	9579
1002.4	9787
1002.4	9844
1002.4	9855
1002.4	9889
1002.4	10369
1002.4	10410
1002.4	10602
1002.4	10697
1002.4	10724
1002.4	11054
1002.4	11066
1002.4	11143
1002.4	11308
1002.4	11429
1002.4	11522
1002.4	12390
1002.4	12472
1002.5	64
1002.5	95
1002.5	112
1002.5	305
1002.5	508
1002.5	957
1002.5	1256
1002.5	1444
1002.5	1769
1002.5	2211
1002.5	2383
1002.5	2644
1002.5	2851
1002.5	2947
1002.5	3051
1002.5	3348
1002.5	3476
1002.5	3709
1002.5	3757
1002.5	3767
1002.5	3920
1002.5	3986
1002.5	4004
1002.5	4111
1002.5	4150
1002.5	4317
1002.5	4507
1002.5	4591
1002.5	4639
1002.5	4847
1002.5	5044
1002.5	5405
1002.5	5414
1002.5	5914
1002.5	6063
1002.5	6128
1002.5	6208
1002.5	6450
1002.5	6567
1002.5	6670
1002.5	6936
1002.5	7118
1002.5	7132
1002.5	7184
1002.5	7278
1002.5	7297
1002.5	7314
1002.5	7568
1002.5	7591
1002.5	7916
1002.5	7943
1002.5	8647
1002.5	9280
1002.5	9369
1002.5	9425
1002.5	9540
1002.5	9717
1002.5	9903
1002.5	9913
1002.5	10100
1002.5	10177
1002.5	10293
1002.5	10351
1002.5	10361
1002.5	10438
1002.5	10733
1002.5	10835
1002.5	10894
1002.5	10907
1002.5	11074
1002.5	11101
1002.5	11134
1002.5	11175
1002.5	11441
1002.5	11689
1002.5	11714
1002.5	12421
1002.5	12468
1002.5	12475
1002.6	502
1002.6	661
1002.6	665
1002.6	779
1002.6	835
1002.6	892
1002.6	1116
1002.6	1150
1002.6	1268
1002.6	1357
1002.6	1532
1002.6	1661
1002.6	1786
1002.6	1936
1002.6	2180
1002.6	2382
1002.6	2479
1002.6	2743
1002.6	2953
1002.6	3048
1002.6	3087
1002.6	3416
1002.6	3536
1002.6	3758
1002.6	3761
1002.6	3804
1002.6	4051
1002.6	4318
1002.6	5065
1002.6	5139
1002.6	5275
1002.6	5325
1002.6	5879
1002.6	5881
1002.6	5933
1002.6	6101
1002.6	6139
1002.6	6176
1002.6	6451
1002.6	6526
1002.6	6855
1002.6	6994
1002.6	7143
1002.6	7310
1002.6	7630
1002.6	7699
1002.6	7714
1002.6	8014
1002.6	8042
1002.6	8099
1002.6	8184
1002.6	8334
1002.6	8544
1002.6	8565
1002.6	9140
1002.6	9182
1002.6	9282
1002.6	9585
1002.6	9701
1002.6	9873
1002.6	10166
1002.6	10282
1002.6	10451
1002.6	10568
1002.6	10636
1002.6	10699
1002.6	10855
1002.6	11261
1002.6	11782
1002.6	11895
1002.6	11899
1002.7	70
1002.7	114
1002.7	250
1002.7	311
1002.7	485
1002.7	512
1002.7	513
1002.7	537
1002.7	567
1002.7	745
1002.7	875
1002.7	1039
1002.7	1434
1002.7	1630
1002.7	1642
1002.7	1692
1002.7	1776
1002.7	1949
1002.7	2109
1002.7	2157
1002.7	2354
1002.7	2431
1002.7	2452
1002.7	2745
1002.7	2778
1002.7	3114
1002.7	3190
1002.7	3434
1002.7	3451
1002.7	3475
1002.7	3490
1002.7	3497
1002.7	3999
1002.7	4001
1002.7	4452
1002.7	4464
1002.7	4494
1002.7	4799
1002.7	5121
1002.7	5218
1002.7	5232
1002.7	5278
1002.7	5403
1002.7	5516
1002.7	5660
1002.7	5662
1002.7	6429
1002.7	6504
1002.7	6843
1002.7	6872
1002.7	7027
1002.7	7028
1002.7	7057
1002.7	7351
1002.7	7570
1002.7	7635
1002.7	7805
1002.7	7819
1002.7	7893
1002.7	7959
1002.7	8304
1002.7	8469
1002.7	8749
1002.7	8781
1002.7	8856
1002.7	8968
1002.7	9170
1002.7	9294
1002.7	9521
1002.7	10195
1002.7	10371
1002.7	10799
1002.7	10831
1002.7	10915
1002.7	11241
1002.7	11417
1002.7	11931
1002.7	11987
1002.7	11996
1002.7	12246
1002.7	12400
1002.7	12485
1002.8	396
1002.8	469
1002.8	510
1002.8	635
1002.8	700
1002.8	729
1002.8	840
1002.8	984
1002.8	1005
1002.8	1011
1002.8	1048
1002.8	1083
1002.8	1088
1002.8	1172
1002.8	1539
1002.8	1602
1002.8	1612
1002.8	1929
1002.8	1933
1002.8	1992
1002.8	2223
1002.8	2388
1002.8	2469
1002.8	2976
1002.8	3336
1002.8	3418
1002.8	3438
1002.8	3469
1002.8	3500
1002.8	3632
1002.8	3901
1002.8	3924
1002.8	3947
1002.8	3960
1002.8	4063
1002.8	4089
1002.8	4118
1002.8	4134
1002.8	4439
1002.8	4501
